_ObjectName,_SourceFile,_Script,_ScriptGUID,_ScriptFileID,MonoBehaviour.angle,MonoBehaviour.blendMode,MonoBehaviour.cornerColorLowerLeft,MonoBehaviour.cornerColorLowerRight,MonoBehaviour.cornerColorUpperLeft,MonoBehaviour.cornerColorUpperRight,MonoBehaviour.gradientType,MonoBehaviour.intensity,MonoBehaviour.linearColor1,MonoBehaviour.linearColor2,MonoBehaviour.linearGradient.atime0,MonoBehaviour.linearGradient.atime1,MonoBehaviour.linearGradient.atime2,MonoBehaviour.linearGradient.atime3,MonoBehaviour.linearGradient.atime4,MonoBehaviour.linearGradient.atime5,MonoBehaviour.linearGradient.atime6,MonoBehaviour.linearGradient.atime7,MonoBehaviour.linearGradient.ctime0,MonoBehaviour.linearGradient.ctime1,MonoBehaviour.linearGradient.ctime2,MonoBehaviour.linearGradient.ctime3,MonoBehaviour.linearGradient.ctime4,MonoBehaviour.linearGradient.ctime5,MonoBehaviour.linearGradient.ctime6,MonoBehaviour.linearGradient.ctime7,MonoBehaviour.linearGradient.key0,MonoBehaviour.linearGradient.key1,MonoBehaviour.linearGradient.key2,MonoBehaviour.linearGradient.key3,MonoBehaviour.linearGradient.key4,MonoBehaviour.linearGradient.key5,MonoBehaviour.linearGradient.key6,MonoBehaviour.linearGradient.key7,MonoBehaviour.linearGradient.m_ColorSpace,MonoBehaviour.linearGradient.m_Mode,MonoBehaviour.linearGradient.m_NumAlphaKeys,MonoBehaviour.linearGradient.m_NumColorKeys,MonoBehaviour.linearGradient.serializedVersion,MonoBehaviour.m_CorrespondingSourceObject,MonoBehaviour.m_CorrespondingSourceObject_fileID,MonoBehaviour.m_EditorHideFlags,MonoBehaviour.m_Enabled,MonoBehaviour.m_GameObject,MonoBehaviour.m_GameObject_fileID,MonoBehaviour.m_ObjectHideFlags,MonoBehaviour.m_PrefabAsset,MonoBehaviour.m_PrefabAsset_fileID,MonoBehaviour.m_PrefabInstance,MonoBehaviour.m_PrefabInstance_fileID,MonoBehaviour.m_Script,MonoBehaviour.m_Script_fileID,MonoBehaviour.m_Script_guid
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1739569256843174},1739569256843174,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1851967335418539},1851967335418539,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1667247309311914},1667247309311914,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1884010582788837},1884010582788837,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1938450188692456},1938450188692456,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1855131285894063},1855131285894063,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1416288616572323},1416288616572323,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1735988774224838},1735988774224838,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1840087429012599},1840087429012599,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1406966683827260},1406966683827260,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1071081094920379},1071081094920379,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1940126095500419},1940126095500419,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1065471816770758},1065471816770758,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1049366227503656},1049366227503656,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1628308166966075},1628308166966075,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1525142450677250},1525142450677250,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1773042944590189},1773042944590189,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1618853531923594},1618853531923594,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,180,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1561592623079960},1561592623079960,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
LevelManager,Assets/GameObject/LevelManager.prefab,1771844f66abe677a32d54ceab8db201,1771844f66abe677a32d54ceab8db201,11500000,0,0,"{r: 0, g: 0, b: 1, a: 1}","{r: 0, g: 1, b: 0, a: 1}","{r: 1, g: 0, b: 0, a: 1}","{r: 1, g: 0.92156863, b: 0.015686275, a: 1}",0,1,"{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 1}","{r: 0.9725491, g: 0.9490197, b: 0.9176471, a: 0}",0,65535,0,0,0,0,0,0,0,32768,65535,0,0,0,0,0,"{r: 0.5137255, g: 0.227451, b: 0.7058824, a: 1}","{r: 0.9921569, g: 0.1137255, b: 0.1137255, a: 1}","{r: 0.9882353, g: 0.6901961, b: 0.2705882, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}","{r: 0, g: 0, b: 0, a: 0}",-1,0,2,3,2,{fileID: 0},0,0,1,{fileID: 1559544458976042},1559544458976042,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 11500000, guid: 1771844f66abe677a32d54ceab8db201, type: 3}",11500000,1771844f66abe677a32d54ceab8db201
