_ObjectName,_SourceFile,_Script,_ScriptGUID,_ScriptFileID,MonoBehaviour.- {fileID,MonoBehaviour.Canvas,MonoBehaviour.Canvas_fileID,MonoBehaviour.arrowClosed,MonoBehaviour.arrowClosed_fileID,MonoBehaviour.arrowOpened,MonoBehaviour.arrowOpened_fileID,MonoBehaviour.blendDistance,MonoBehaviour.checkmarkImage,MonoBehaviour.checkmarkImage_fileID,MonoBehaviour.colorDefault,MonoBehaviour.colorImage,MonoBehaviour.colorImage_fileID,MonoBehaviour.colorSelected,MonoBehaviour.components,MonoBehaviour.content,MonoBehaviour.contentHolder,MonoBehaviour.contentHolder_fileID,MonoBehaviour.content_fileID,MonoBehaviour.fieldA,MonoBehaviour.fieldA_fileID,MonoBehaviour.fieldB,MonoBehaviour.fieldB_fileID,MonoBehaviour.fieldG,MonoBehaviour.fieldG_fileID,MonoBehaviour.fieldR,MonoBehaviour.fieldR_fileID,MonoBehaviour.fieldW,MonoBehaviour.fieldW_fileID,MonoBehaviour.fieldX,MonoBehaviour.fieldX_fileID,MonoBehaviour.fieldY,MonoBehaviour.fieldY_fileID,MonoBehaviour.fieldZ,MonoBehaviour.fieldZ_fileID,MonoBehaviour.graphic,MonoBehaviour.graphic_fileID,MonoBehaviour.header,MonoBehaviour.header_fileID,MonoBehaviour.m_AnimationTriggers.m_DisabledTrigger,MonoBehaviour.m_AnimationTriggers.m_HighlightedTrigger,MonoBehaviour.m_AnimationTriggers.m_NormalTrigger,MonoBehaviour.m_AnimationTriggers.m_PressedTrigger,MonoBehaviour.m_AnimationTriggers.m_SelectedTrigger,MonoBehaviour.m_Colors.m_ColorMultiplier,MonoBehaviour.m_Colors.m_DisabledColor,MonoBehaviour.m_Colors.m_FadeDuration,MonoBehaviour.m_Colors.m_HighlightedColor,MonoBehaviour.m_Colors.m_NormalColor,MonoBehaviour.m_Colors.m_PressedColor,MonoBehaviour.m_Colors.m_SelectedColor,MonoBehaviour.m_CorrespondingSourceObject,MonoBehaviour.m_CorrespondingSourceObject_fileID,MonoBehaviour.m_EditorHideFlags,MonoBehaviour.m_Enabled,MonoBehaviour.m_GameObject,MonoBehaviour.m_GameObject_fileID,MonoBehaviour.m_Group,MonoBehaviour.m_Group_fileID,MonoBehaviour.m_Interactable,MonoBehaviour.m_IsGlobal,MonoBehaviour.m_IsOn,MonoBehaviour.m_Name,MonoBehaviour.m_Navigation.m_Mode,MonoBehaviour.m_Navigation.m_SelectOnDown,MonoBehaviour.m_Navigation.m_SelectOnDown_fileID,MonoBehaviour.m_Navigation.m_SelectOnLeft,MonoBehaviour.m_Navigation.m_SelectOnLeft_fileID,MonoBehaviour.m_Navigation.m_SelectOnRight,MonoBehaviour.m_Navigation.m_SelectOnRight_fileID,MonoBehaviour.m_Navigation.m_SelectOnUp,MonoBehaviour.m_Navigation.m_SelectOnUp_fileID,MonoBehaviour.m_Navigation.m_WrapAround,MonoBehaviour.m_ObjectHideFlags,MonoBehaviour.m_PrefabAsset,MonoBehaviour.m_PrefabAsset_fileID,MonoBehaviour.m_PrefabInstance,MonoBehaviour.m_PrefabInstance_fileID,MonoBehaviour.m_Script,MonoBehaviour.m_Script_fileID,MonoBehaviour.m_Script_guid,MonoBehaviour.m_SpriteState.m_DisabledSprite,MonoBehaviour.m_SpriteState.m_DisabledSprite_fileID,MonoBehaviour.m_SpriteState.m_HighlightedSprite,MonoBehaviour.m_SpriteState.m_HighlightedSprite_fileID,MonoBehaviour.m_SpriteState.m_PressedSprite,MonoBehaviour.m_SpriteState.m_PressedSprite_fileID,MonoBehaviour.m_SpriteState.m_SelectedSprite,MonoBehaviour.m_SpriteState.m_SelectedSprite_fileID,MonoBehaviour.m_TargetGraphic,MonoBehaviour.m_TargetGraphic_fileID,MonoBehaviour.m_Transition,MonoBehaviour.nameLabel,MonoBehaviour.nameLabel_fileID,MonoBehaviour.nextButtonText,MonoBehaviour.nextButtonText_fileID,MonoBehaviour.onValueChanged.m_PersistentCalls.m_Calls,MonoBehaviour.previousButtonText,MonoBehaviour.previousButtonText_fileID,MonoBehaviour.priority,MonoBehaviour.progressBarRect,MonoBehaviour.progressBarRect_fileID,MonoBehaviour.scrollRect,MonoBehaviour.scrollRect_fileID,MonoBehaviour.sharedProfile,MonoBehaviour.sharedProfile_fileID,MonoBehaviour.sharedProfile_guid,MonoBehaviour.sharedProfile_path,MonoBehaviour.toggleTransition,MonoBehaviour.valueLabel,MonoBehaviour.valueLabel_fileID,MonoBehaviour.valueToggle,MonoBehaviour.valueToggle_fileID,MonoBehaviour.viewport,MonoBehaviour.viewport_fileID,MonoBehaviour.weight
CustomFace,Assets/MonoBehaviour/CustomFace.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: c742970f1f7e30d4d82a93850260375a, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,CustomFace,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ending_Dawn,Assets/MonoBehaviour/Ending_Dawn.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: 57e0c6d716d8da446a142e89fc3f1091, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,Ending_Dawn,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MainVirtualCamera Profile,Assets/MonoBehaviour/MainVirtualCamera Profile.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: de357bf78af66b14db166858a8bb8968, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,MainVirtualCamera Profile,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FarmVolume_MystRoom,Assets/MonoBehaviour/FarmVolume_MystRoom.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: d6a180bd1cbfacb4ab67f7c2df879c16, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,FarmVolume_MystRoom,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HiddenWarehouse_Underground,Assets/MonoBehaviour/HiddenWarehouse_Underground.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: 7103661547a78e64abb8ff091e443668, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,HiddenWarehouse_Underground,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volume_Morning_Warehouse,Assets/MonoBehaviour/Volume_Morning_Warehouse.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: 67c10b61e9f717f4e82033dd81eb033a, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,Volume_Morning_Warehouse,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LoadingScreenVolume_WakeUp,Assets/MonoBehaviour/LoadingScreenVolume_WakeUp.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: af4abbe8b02d8394caafe628b3fafd76, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,LoadingScreenVolume_WakeUp,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PrologueVolume,Assets/MonoBehaviour/PrologueVolume.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: f34b66e360e51d1499f54a3eb7ed50ed, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,PrologueVolume,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LoadingScreenVolume_Dead,Assets/MonoBehaviour/LoadingScreenVolume_Dead.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: d193e2f1787250846a973bdb7dba1f00, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,LoadingScreenVolume_Dead,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapCamLighting,Assets/MonoBehaviour/MapCamLighting.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: cc1e8cc14c679cd47be32f1ded68aa89, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,MapCamLighting,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GlobalVolumeOverride_Cinema,Assets/MonoBehaviour/GlobalVolumeOverride_Cinema.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: 53e93e039c00b3a4e955bfba86d84802, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,GlobalVolumeOverride_Cinema,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LoadingScreenVolume_Evacuate,Assets/MonoBehaviour/LoadingScreenVolume_Evacuate.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: ecc257c24724ea74b8f81f596a0300b0, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,LoadingScreenVolume_Evacuate,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ControlDepth,Assets/MonoBehaviour/ControlDepth.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: 01addd5e85926e540bdda28770b198cd, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,ControlDepth,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StormZoneVolume_Override_B0,Assets/MonoBehaviour/StormZoneVolume_Override_B0.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: 65e9cee3333643045b5c187eee75c4c2, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,StormZoneVolume_Override_B0,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JLabInFarm,Assets/MonoBehaviour/JLabInFarm.asset,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,250344640,"11400000, guid: e4a5d08738447d94791620042a3d9977, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 0},0,,,,,,JLabInFarm,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 250344640, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",250344640,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebugUIProgressBar,Assets/GameObject/DebugUIProgressBar.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-299163931,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1834661188233136},1834661188233136,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -299163931, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-299163931,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114121340078206368},114121340078206368,,,,,,,{fileID: 224281824827814731},224281824827814731,,,,,,,,{fileID: 114619933385901977},114619933385901977,,,,,
DebugUIVector2,Assets/GameObject/DebugUIVector2.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-1244478167,,,,,,,,,,,,,,,,,{fileID: 224900794001073576},224900794001073576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1342789328899718},1342789328899718,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1244478167, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-1244478167,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebugUIVector2,Assets/GameObject/DebugUIVector2.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,473584849,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,{fileID: 114586308798949807},114586308798949807,{fileID: 114670340939223647},114670340939223647,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1342789328899718},1342789328899718,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 473584849, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",473584849,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114194505523323518},114194505523323518,,,,,,,,,,,,,,,,,,{fileID: 114437592507738425},114437592507738425,,,
DebugUIVector2,Assets/GameObject/DebugUIVector2.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1584280941,,,,{fileID: 1236186133442194},1236186133442194,{fileID: 1138023828170531},1138023828170531,,,,,,,,,{fileID: 1007552560688965},,,1007552560688965,,,,,,,,,,,,,,,,,{fileID: 0},0,,,Disabled,Highlighted,Normal,Pressed,Highlighted,1,"{r: 0.78431374, g: 0.78431374, b: 0.78431374, a: 0.5019608}",0.1,"{r: 0.9607843, g: 0.9607843, b: 0.9607843, a: 1}","{r: 1, g: 1, b: 1, a: 1}","{r: 0.78431374, g: 0.78431374, b: 0.78431374, a: 1}","{r: 0.9607843, g: 0.9607843, b: 0.9607843, a: 1}",{fileID: 0},0,0,1,{fileID: 1292005132953031},1292005132953031,{fileID: 0},0,1,,0,,3,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,0,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1584280941, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1584280941,57c9a3e5193e26c4b968cc86e528416d,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,0,,,,,[],,,,,,,,,,,,0,,,,,,,
DebugUIVector2,Assets/GameObject/DebugUIVector2.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-874900598,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1492477965890574},1492477965890574,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -874900598, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-874900598,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114671557623269170},114671557623269170,,,,,,,,,,,,,,,,{fileID: 114476048375533589},114476048375533589,,,,,
DebugUIVector2,Assets/GameObject/DebugUIVector2.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-874900598,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1337962979011212},1337962979011212,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -874900598, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-874900598,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114099695058568135},114099695058568135,,,,,,,,,,,,,,,,{fileID: 114289133353429423},114289133353429423,,,,,
DebugUIColor,Assets/GameObject/DebugUIColor.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,841238517,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",{fileID: 114996500180991808},114996500180991808,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,{fileID: 114278640972481203},114278640972481203,{fileID: 114136640446067950},114136640446067950,{fileID: 114382360799198747},114382360799198747,{fileID: 114775500709583815},114775500709583815,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1567276331546849},1567276331546849,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 841238517, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",841238517,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114621094570982559},114621094570982559,,,,,,,,,,,,,,,,,,{fileID: 114458686093778068},114458686093778068,,,
DebugUIColor,Assets/GameObject/DebugUIColor.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-1244478167,,,,,,,,,,,,,,,,,{fileID: 224318313440870904},224318313440870904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1567276331546849},1567276331546849,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1244478167, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-1244478167,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebugUIColor,Assets/GameObject/DebugUIColor.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1584280941,,,,{fileID: 1863585418361354},1863585418361354,{fileID: 1948985696762447},1948985696762447,,,,,,,,,{fileID: 1617529095715285},,,1617529095715285,,,,,,,,,,,,,,,,,{fileID: 0},0,,,Disabled,Highlighted,Normal,Pressed,Highlighted,1,"{r: 0.78431374, g: 0.78431374, b: 0.78431374, a: 0.5019608}",0.1,"{r: 0.9607843, g: 0.9607843, b: 0.9607843, a: 1}","{r: 1, g: 1, b: 1, a: 1}","{r: 0.78431374, g: 0.78431374, b: 0.78431374, a: 1}","{r: 0.9607843, g: 0.9607843, b: 0.9607843, a: 1}",{fileID: 0},0,0,1,{fileID: 1547244853029268},1547244853029268,{fileID: 0},0,1,,0,,3,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,0,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1584280941, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1584280941,57c9a3e5193e26c4b968cc86e528416d,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,{fileID: 0},0,0,,,,,[],,,,,,,,,,,,0,,,,,,,
DebugUIColor,Assets/GameObject/DebugUIColor.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-874900598,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1483095783372826},1483095783372826,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -874900598, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-874900598,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114943567112663869},114943567112663869,,,,,,,,,,,,,,,,{fileID: 114281876548112636},114281876548112636,,,,,
DebugUIColor,Assets/GameObject/DebugUIColor.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-874900598,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1916130660919681},1916130660919681,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -874900598, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-874900598,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114808809980354447},114808809980354447,,,,,,,,,,,,,,,,{fileID: 114939577459460472},114939577459460472,,,,,
DebugUIColor,Assets/GameObject/DebugUIColor.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-874900598,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1993975232923617},1993975232923617,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -874900598, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-874900598,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114016088313978565},114016088313978565,,,,,,,,,,,,,,,,{fileID: 114686150534786164},114686150534786164,,,,,
DebugUIColor,Assets/GameObject/DebugUIColor.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,-874900598,,,,,,,,,,,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1941404762093422},1941404762093422,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -874900598, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",-874900598,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114654338970102750},114654338970102750,,,,,,,,,,,,,,,,{fileID: 114356923958884822},114356923958884822,,,,,
DebugUIToggle,Assets/GameObject/DebugUIToggle.prefab,57c9a3e5193e26c4b968cc86e528416d,57c9a3e5193e26c4b968cc86e528416d,1740881597,,,,,,,,,{fileID: 114561268585369441},114561268585369441,"{r: 0.8, g: 0.8, b: 0.8, a: 1}",,,"{r: 0.25, g: 0.65, b: 0.8, a: 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1278355617736938},1278355617736938,,,,,,,,,,,,,,,,,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1740881597, guid: 57c9a3e5193e26c4b968cc86e528416d, type: 3}",1740881597,57c9a3e5193e26c4b968cc86e528416d,,,,,,,,,,,,{fileID: 114170981268312467},114170981268312467,,,,,,,,,,,,,,,,,,{fileID: 114024098545285054},114024098545285054,,,
