_ObjectName,_SourceFile,_Script,_ScriptGUID,_ScriptFileID,MonoBehaviour.- key,MonoBehaviour.- socketPoint,MonoBehaviour.- socketPoint_fileID,MonoBehaviour.- target,MonoBehaviour.- {fileID,MonoBehaviour.acceptSticky,MonoBehaviour.actionSound,MonoBehaviour.agentUtilities.- key,MonoBehaviour.agentUtilities.agentPrefab,MonoBehaviour.agentUtilities.agentPrefab_fileID,MonoBehaviour.agentUtilities.agentPrefab_guid,MonoBehaviour.agentUtilities.agentPrefab_path,MonoBehaviour.agentUtilities.agents,MonoBehaviour.allowMultipleTrigger,MonoBehaviour.attachedToItem,MonoBehaviour.attachedToItem_fileID,MonoBehaviour.baseValue,MonoBehaviour.constants.- key,MonoBehaviour.constants.data,MonoBehaviour.constants.dataType,MonoBehaviour.constants.display,MonoBehaviour.constants.entries,MonoBehaviour.content,MonoBehaviour.defaultCapacity,MonoBehaviour.description,MonoBehaviour.display,MonoBehaviour.displayName,MonoBehaviour.displayNameKey,MonoBehaviour.displayQuality,MonoBehaviour.durabilityUsage,MonoBehaviour.effects,MonoBehaviour.enableInInventory,MonoBehaviour.excludeTags,MonoBehaviour.filters,MonoBehaviour.forbidItemsWithSameID,MonoBehaviour.hasBeenInspectedInLootBox,MonoBehaviour.hasSound,MonoBehaviour.hideIfPluged,MonoBehaviour.hideIfPluged_fileID,MonoBehaviour.icon,MonoBehaviour.icon_fileID,MonoBehaviour.icon_guid,MonoBehaviour.icon_path,MonoBehaviour.inventory,MonoBehaviour.inventory_fileID,MonoBehaviour.item,MonoBehaviour.itemGraphic,MonoBehaviour.itemGraphic_fileID,MonoBehaviour.itemGraphic_guid,MonoBehaviour.itemGraphic_path,MonoBehaviour.item_fileID,MonoBehaviour.key,MonoBehaviour.list,MonoBehaviour.m_CorrespondingSourceObject,MonoBehaviour.m_CorrespondingSourceObject_fileID,MonoBehaviour.m_EditorHideFlags,MonoBehaviour.m_Enabled,MonoBehaviour.m_GameObject,MonoBehaviour.m_GameObject_fileID,MonoBehaviour.m_ObjectHideFlags,MonoBehaviour.m_PrefabAsset,MonoBehaviour.m_PrefabAsset_fileID,MonoBehaviour.m_PrefabInstance,MonoBehaviour.m_PrefabInstance_fileID,MonoBehaviour.m_Script,MonoBehaviour.m_Script_fileID,MonoBehaviour.m_Script_guid,MonoBehaviour.m_Script_path,MonoBehaviour.master,MonoBehaviour.master_fileID,MonoBehaviour.maxStackCount,MonoBehaviour.modifiers,MonoBehaviour.modifiers_fileID,MonoBehaviour.needInspection,MonoBehaviour.order,MonoBehaviour.overrideOrder,MonoBehaviour.period,MonoBehaviour.quality,MonoBehaviour.requireTags,MonoBehaviour.showIfPluged,MonoBehaviour.showIfPluged_fileID,MonoBehaviour.slotIcon,MonoBehaviour.slotIcon_fileID,MonoBehaviour.slotIcon_guid,MonoBehaviour.slotIcon_path,MonoBehaviour.slots,MonoBehaviour.slots_fileID,MonoBehaviour.sockets,MonoBehaviour.stats,MonoBehaviour.stats_fileID,MonoBehaviour.tags.- {fileID,MonoBehaviour.tags.list,MonoBehaviour.type,MonoBehaviour.typeID,MonoBehaviour.usageUtilities,MonoBehaviour.usageUtilities_fileID,MonoBehaviour.useDurability,MonoBehaviour.useSound,MonoBehaviour.useTime,MonoBehaviour.value,MonoBehaviour.variables.- key,MonoBehaviour.variables.data,MonoBehaviour.variables.dataType,MonoBehaviour.variables.display,MonoBehaviour.variables.entries,MonoBehaviour.weight
Clock,Assets/GameObject/Clock.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_Clock,,0,,[],,,,,,,,,"{fileID: 21300000, guid: 88087237e89cfc449b39118bd30cf493, type: 2}",21300000,88087237e89cfc449b39118bd30cf493,Assets/Sprite/clock.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1104834891643914},1104834891643914,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,2,,,2,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: 2d826a75a884b6340b6461dee17fc98b, type: 2}",,,51,{fileID: 0},0,,,,667,,,,,[],0.29
Quest_Power_ComputingUnit,Assets/GameObject/Quest_Power_ComputingUnit.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_Quest_Power_ComputingUnit,,0,,[],,,,,,,,,"{fileID: 21300000, guid: 82af2cf29a66bf642bc7cb99fecc758c, type: 2}",21300000,82af2cf29a66bf642bc7cb99fecc758c,Assets/Sprite/5000WPower.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1688828409700379},1688828409700379,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,5,,,5,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: 3714fd393c280b14f939fd53990a71a8, type: 2}",,,775,{fileID: 0},0,,,,1,,,,,[],1
BP_VPO,Assets/GameObject/BP_VPO.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_BP_VPO,,5,,[],,,,,,,,,"{fileID: 21300000, guid: e893b4f80f2029d4b8d5361ee46f2c46, type: 2}",21300000,e893b4f80f2029d4b8d5361ee46f2c46,Assets/Sprite/Blueprint.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1625496092270525},1625496092270525,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,0,,,6,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: 74054ceaaaf74e54db9c50e72b3dd5c3, type: 2}",,,295,{fileID: 0},0,,,,50,,,,,[],0.1
Bullet_SMG_Rusted,Assets/GameObject/Bullet_SMG_Rusted.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,bleedChance,8fc2f53c,1,1,,,,,,Item_Bullet_SMG_Rusted,,0,,[],,,,,,,,,"{fileID: 21300000, guid: 3be88e1d1f8c7c74392fe6582b636d4d, type: 2}",21300000,3be88e1d1f8c7c74392fe6582b636d4d,Assets/Sprite/ammo_pistol_Rust.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1840443401974797},1840443401974797,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,240,{fileID: 0},0,,51,,,1,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: df609b9e030967341a535e19d2643282, type: 2}",,,594,{fileID: 0},0,,,,1,Count,1e000000,2,0,,0.01
Bullet_SHOT_Piranha,Assets/GameObject/Bullet_SHOT_Piranha.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,bleedChance,cdcccc3d,1,1,,,,,,Item_Bullet_SHOT_Piranha,,0,,[],,,,,,,,,"{fileID: 21300000, guid: 39ae83c5a39865644ae3687586fdfd87, type: 2}",21300000,39ae83c5a39865644ae3687586fdfd87,Assets/Sprite/cross.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1542369792314958},1542369792314958,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,80,{fileID: 0},0,,0,,,999,,,,,,,,{fileID: 0},0,,{fileID: 114617482806038892},114617482806038892,"11400000, guid: df609b9e030967341a535e19d2643282, type: 2}",,,161,{fileID: 0},0,,,,30,Count,14000000,2,0,,0.04
Bullet_SHOT_Piranha,Assets/GameObject/Bullet_SHOT_Piranha.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,1507211381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],{fileID: 0},0,0,1,{fileID: 1542369792314958},1542369792314958,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1507211381, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",1507211381,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114663296720323351},114663296720323351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP_HAND,Assets/GameObject/BP_HAND.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_BP_HAND,,0,,[],,,,,,,,,"{fileID: 21300000, guid: e893b4f80f2029d4b8d5361ee46f2c46, type: 2}",21300000,e893b4f80f2029d4b8d5361ee46f2c46,Assets/Sprite/Blueprint.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1834999107773164},1834999107773164,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,1,,,1,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: 74054ceaaaf74e54db9c50e72b3dd5c3, type: 2}",,,289,{fileID: 0},0,,,,50,,,,,[],0.1
1022_Buff_Weight_Heavy,Assets/GameObject/1022_Buff_Weight_Heavy.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,-1230226705,,,,,114791741019007214},,,,,,,,,,,,,,,,,,,,加速,0,,,,,,,,[],,,,,,,,,,,,{fileID: 0},,,,,0,,,{fileID: 0},0,0,1,{fileID: 1724686026103051},1724686026103051,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1230226705, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",-1230226705,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022_Buff_Weight_Heavy,Assets/GameObject/1022_Buff_Weight_Heavy.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,-1517559163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1724686026103051},1724686026103051,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1517559163, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",-1517559163,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114344097625444731},114344097625444731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP_SHT_TOZ106_Ghost,Assets/GameObject/BP_SHT_TOZ106_Ghost.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_BP_SHT_TOZ106_Ghost,,0,,[],,,,,,,,,"{fileID: 21300000, guid: e893b4f80f2029d4b8d5361ee46f2c46, type: 2}",21300000,e893b4f80f2029d4b8d5361ee46f2c46,Assets/Sprite/Blueprint.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1752768920572965},1752768920572965,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,0,,,3,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: 74054ceaaaf74e54db9c50e72b3dd5c3, type: 2}",,,1268,{fileID: 0},0,,,,50,,,,,[],0.1
Fish_Blue_Sailfish,Assets/GameObject/Fish_Blue_Sailfish.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_Fish_Blue_Sailfish,,0,,[],,,,,,,,,"{fileID: 21300000, guid: d07141b9b2c667048b085075d88a3a64, type: 2}",21300000,d07141b9b2c667048b085075d88a3a64,Assets/Sprite/Fish_Blue_Sailfish.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1051953738322769},1051953738322769,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,4,,,994,,,,,,,,{fileID: 0},0,,{fileID: 114172502202632409},114172502202632409,"11400000, guid: b4b91949b87b0324da1ab18aa7ae4c79, type: 2}",,,1102,{fileID: 0},0,,,,4107,,,,,[],5.48
Fish_Blue_Sailfish,Assets/GameObject/Fish_Blue_Sailfish.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,1507211381,FishingDifficulty,,,,,,,,,,,,,,,,2.5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1051953738322769},1051953738322769,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1507211381, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",1507211381,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114857613759066376},114857613759066376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CandyCan,Assets/GameObject/CandyCan.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,MaxDurability,00002041,1,0,,,,,,Item_CandyCan,,0,,[],,,,,,,,,"{fileID: 21300000, guid: 90ef535734e27274e996a2d6fa890655, type: 2}",21300000,90ef535734e27274e996a2d6fa890655,Assets/Sprite/candy_0.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1395165908240353},1395165908240353,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,3,,,3,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: 5d4b54dbfa3ee4943bf3af0d66cb944b, type: 2}",,,1180,{fileID: 114010995994748148},114010995994748148,,,,470,Durability,00002041,1,0,,0.44
CandyCan,Assets/GameObject/CandyCan.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,-1872817694,,,,,114923141820518062},,SFX/Item/use_meds,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1395165908240353},1395165908240353,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -1872817694, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",-1872817694,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114085074542288824},114085074542288824,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SFX/Item/use_meds_success,1.2,,,,,,,
Muzzle_SHT_SCA_3,Assets/GameObject/Muzzle_SHT_SCA_3.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_Muzzle_SHT_SCA_3,,0,,[],,,,,,,,,"{fileID: 21300000, guid: f8f9acfa8b63ac74fa01aeecd5c54709, type: 2}",21300000,f8f9acfa8b63ac74fa01aeecd5c54709,Assets/Sprite/Pfb_Muzzle_SHT_SCA_3_1.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1470850964918399},1470850964918399,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 114649322717201061},114649322717201061,,332,,,3,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: e23863b934fd16e48ad17bfb7893aa75, type: 2}",,,584,{fileID: 0},0,,,,1100,,,,,[],0.233
Muzzle_SHT_SCA_3,Assets/GameObject/Muzzle_SHT_SCA_3.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,-319703745,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,BulletDistance,,{fileID: 0},0,0,1,{fileID: 1470850964918399},1470850964918399,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -319703745, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",-319703745,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114989598062875780},114989598062875780,,,,,0,0,,,,,,,,,,,,,,,,,100,,,,,,,0.15,,,,,,
Key_Card_JLabLv3,Assets/GameObject/Key_Card_JLabLv3.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,MaxDurability,0000803f,1,0,,,,,,Item_Key_Card_JLabLv3,,4,,[],,,,,,,,,"{fileID: 21300000, guid: 93844609f356f7344be93165c7a62806, type: 2}",21300000,93844609f356f7344be93165c7a62806,Assets/Sprite/OneTimeCard_LV3.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1644349793213286},1644349793213286,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,0,,,9,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: e16168defeb0d824bafb1a97f395127b, type: 2}",,,756,{fileID: 0},0,,,,50000,Durability,0000803f,1,0,,0.2
1_EnemyGun_Template,Assets/GameObject/1_EnemyGun_Template.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,Handheld,"{fileID: 114364129361933350, guid: 6ace3ce299a670b4fba0e4eb80392451, type: 2}",114364129361933350,6ace3ce299a670b4fba0e4eb80392451,Assets/GameObject/Agent_Handheld_Gun2.prefab,,,,,,MaxDurability,0000c842,1,0,,,,,,Item_1_EnemyGun_Template,,5,,[],,,,,,,,,"{fileID: 21300000, guid: faf900b8ba971c44b872ed3b8c694700, type: 2}",21300000,faf900b8ba971c44b872ed3b8c694700,Assets/Sprite/Rifle03.asset,{fileID: 114547593078658017},114547593078658017,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1191573511074147},1191573511074147,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,0,,,9,,,,,,,,{fileID: 114434462633794999},114434462633794999,,{fileID: 114417319271705369},114417319271705369,"11400000, guid: 8d25e31c1df30824089232f79e8fc5e7, type: 2}",,,302,{fileID: 0},0,,,,95000,Durability,0000c842,1,0,,5
1_EnemyGun_Template,Assets/GameObject/1_EnemyGun_Template.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,1507211381,SoundRange,,,,,,,,,,,,,,,,20,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1191573511074147},1191573511074147,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1507211381, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",1507211381,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114311273205121071},114311273205121071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_EnemyGun_Template,Assets/GameObject/1_EnemyGun_Template.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,936247221,Stock,,,,"11400000, guid: 88ec70fbb8efcb14d8b70f3ced49184c, type: 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,0,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1191573511074147},1191573511074147,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 936247221, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",936247221,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114311273205121071},114311273205121071,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,,,,,,,,,
1_EnemyGun_Template,Assets/GameObject/1_EnemyGun_Template.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,269500879,,,,,,0,,,,,,,,,{fileID: 114311273205121071},114311273205121071,,,,,,,[],6,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1191573511074147},1191573511074147,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 269500879, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",269500879,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGun_Magic_Ring,Assets/GameObject/EGun_Magic_Ring.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,Handheld,"{fileID: 114265494224418034, guid: e33dad47650ff3d459c86cd04c676ac0, type: 2}",114265494224418034,e33dad47650ff3d459c86cd04c676ac0,Assets/GameObject/Agent_Handheld_Magic.prefab,,,,,,Caliber,456e656d79,4,1,,,,,,Item_EGun_Magic_Ring,,0,,[],,,,,,,,,"{fileID: 21300000, guid: faf900b8ba971c44b872ed3b8c694700, type: 2}",21300000,faf900b8ba971c44b872ed3b8c694700,Assets/Sprite/Rifle03.asset,{fileID: 114609738731407029},114609738731407029,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1787415639995187},1787415639995187,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 114680210094032501},114680210094032501,,0,,,9,,,,,,,,{fileID: 114606946019920557},114606946019920557,,{fileID: 114627965674089075},114627965674089075,"11400000, guid: 4855b4730b4415d4f9979db6a0b1752a, type: 2}",,,879,{fileID: 0},0,,,,284,Durability,00004842,1,0,,4
EGun_Magic_Ring,Assets/GameObject/EGun_Magic_Ring.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,1507211381,FlashLight,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1787415639995187},1787415639995187,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 1507211381, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",1507211381,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114472131998806076},114472131998806076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGun_Magic_Ring,Assets/GameObject/EGun_Magic_Ring.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,936247221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],{fileID: 0},0,0,1,{fileID: 1787415639995187},1787415639995187,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 936247221, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",936247221,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114472131998806076},114472131998806076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGun_Magic_Ring,Assets/GameObject/EGun_Magic_Ring.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,269500879,,,,,,0,,,,,,,,,{fileID: 114472131998806076},114472131998806076,,,,,,,[],6,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,{fileID: 0},0,0,1,{fileID: 1787415639995187},1787415639995187,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 269500879, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",269500879,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGun_Magic_Ring,Assets/GameObject/EGun_Magic_Ring.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,-319703745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],{fileID: 0},0,0,1,{fileID: 1787415639995187},1787415639995187,0,{fileID: 0},0,{fileID: 0},0,"{fileID: -319703745, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",-319703745,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,{fileID: 114472131998806076},114472131998806076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Formula_ConcentratedSlurry,Assets/GameObject/Formula_ConcentratedSlurry.prefab,ItemStatsSystem,f68cddb67ce586c8790cf50e7c337134,783574151,,,,,,,,,,,,,[],,,,,,,,,[],,,,,Item_Formula_ConcentratedSlurry,,0,,[],,,,,,,,,"{fileID: 21300000, guid: 2dbd13003a0226f49a390065c1813af6, type: 2}",21300000,2dbd13003a0226f49a390065c1813af6,Assets/Sprite/Blueprint2.asset,{fileID: 0},0,,{fileID: 0},0,,,,,,{fileID: 0},0,0,1,{fileID: 1135059877907278},1135059877907278,0,{fileID: 0},0,{fileID: 0},0,"{fileID: 783574151, guid: f68cddb67ce586c8790cf50e7c337134, type: 3}",783574151,f68cddb67ce586c8790cf50e7c337134,Assets/Plugins/ItemStatsSystem.dll,,,1,{fileID: 0},0,,0,,,9,,,,,,,,{fileID: 0},0,,{fileID: 0},0,"11400000, guid: 74054ceaaaf74e54db9c50e72b3dd5c3, type: 2}",,,1237,{fileID: 0},0,,,,8888,,,,,[],0.2
